t_s,status,latency_ms,note
269.259,200,212.88,
269.515,200,255.4,
269.785,200,270.75,
270.037,200,251.28,
270.403,200,366.17,
270.627,200,224.44,
270.837,200,210.07,
271.054,200,216.0,
271.269,200,215.37,
271.489,200,219.79,
271.795,200,305.92,
272.012,200,216.94,
272.24,200,228.41,
272.454,200,213.58,
272.679,200,225.45,
272.892,200,213.2,
273.109,200,216.75,
273.333,200,224.01,
273.552,200,219.03,
273.786,200,233.82,
274.013,200,226.52,
274.225,200,212.85,
274.443,200,217.97,
274.682,200,238.22,
274.892,200,210.67,
275.102,200,209.69,
275.323,200,220.72,
275.536,200,212.97,
275.756,200,220.72,
275.98,200,223.54,
276.192,200,212.45,
276.431,200,238.21,
276.653,200,222.54,
276.882,200,228.62,
277.115,200,232.69,
277.311,200,195.93,data-service respondió con error
277.543,200,232.81,
277.731,200,187.71,data-service respondió con error
277.952,200,220.75,
278.14,200,187.59,data-service respondió con error
278.357,200,217.22,
278.574,200,217.69,
278.79,200,215.94,
279.007,200,216.15,
279.194,200,187.35,data-service respondió con error
279.411,200,216.57,
279.644,200,233.27,
279.855,200,211.18,
280.063,200,208.2,
280.262,200,198.32,data-service respondió con error
280.486,200,224.63,
280.705,200,219.11,
280.917,200,211.96,
281.133,200,215.19,
281.34,200,207.38,data-service respondió con error
281.554,200,213.79,
281.762,200,208.06,data-service respondió con error
281.949,200,187.46,data-service respondió con error
282.159,200,209.94,
282.379,200,220.1,
282.562,200,183.1,data-service respondió con error
282.781,200,218.63,
282.991,200,209.4,
283.197,200,206.6,
283.419,200,221.72,
283.637,200,217.71,
283.864,200,227.83,
284.083,200,218.23,
284.265,200,182.65,data-service respondió con error
284.488,200,222.14,
284.75,200,261.97,data-service respondió con error
284.987,200,237.29,
285.236,200,249.05,
285.467,200,230.73,
285.725,200,258.47,
285.956,200,230.49,
286.17,200,214.43,
286.396,200,225.58,data-service respondió con error
286.607,200,210.92,
286.82,200,213.02,
287.051,200,231.06,
287.261,200,209.99,
287.49,200,229.61,
287.697,200,206.38,
287.906,200,209.48,
288.131,200,224.22,
288.345,200,214.13,
288.565,200,219.75,
288.779,200,214.81,
288.987,200,207.48,
289.209,200,221.99,
289.415,200,205.74,
289.648,200,233.59,
289.867,200,218.43,
290.08,200,213.49,
290.304,200,223.67,
290.519,200,214.84,
290.74,200,220.92,
290.952,200,211.81,
291.183,200,231.85,
291.513,200,329.13,
291.784,200,271.02,
292.031,200,247.8,
292.297,200,265.95,
292.574,200,276.76,
292.812,200,237.4,
293.05,200,238.53,
293.316,200,265.89,
293.584,200,267.83,
293.873,200,288.82,
294.159,200,286.21,
294.397,200,237.98,
294.674,200,276.59,
294.894,200,220.78,
295.109,200,214.99,
295.33,200,221.1,
295.542,200,211.81,
295.762,200,219.6,
295.985,200,223.53,
296.2,200,214.04,
296.463,200,263.02,
296.649,200,186.3,data-service respondió con error
296.879,200,230.56,
297.099,200,219.15,
297.314,200,215.51,
297.551,200,237.07,
297.765,200,213.71,
297.992,200,226.58,
298.223,200,231.26,
298.437,200,214.53,
298.66,200,222.12,
298.885,200,225.46,
299.078,200,192.8,data-service respondió con error
299.296,200,218.65,
299.535,200,238.72,
299.847,200,311.51,
300.065,200,218.73,data-service respondió con error
300.539,200,473.56,
300.772,200,232.51,
301.008,200,236.53,
301.194,200,185.67,data-service respondió con error
301.413,200,218.72,
301.637,200,223.98,
301.968,200,331.31,
302.194,200,225.97,
302.412,200,218.44,
302.625,200,212.93,
302.844,200,219.22,
303.058,200,213.06,
303.29,200,232.85,
303.509,200,218.44,
303.719,200,209.98,
303.936,200,216.63,
304.151,200,215.9,
304.375,200,223.05,
304.592,200,217.17,
304.812,200,220.47,
305.029,200,216.57,
305.233,200,204.64,data-service respondió con error
305.439,200,205.82,
305.654,200,214.71,
305.866,200,212.06,
306.088,200,221.58,
306.302,200,214.7,
306.516,200,213.67,
306.709,200,192.42,data-service respondió con error
306.927,200,218.52,
307.143,200,215.54,
307.386,200,243.32,
307.6,200,214.32,
307.818,200,217.55,
308.03,200,212.33,
308.247,200,216.31,
308.465,200,218.82,
308.656,200,191.11,data-service respondió con error
308.879,200,222.45,
309.099,200,220.37,
309.316,200,216.97,
309.537,200,221.11,
309.79,200,252.47,
310.006,200,215.94,
310.232,200,226.12,
310.44,200,208.27,
310.655,200,214.6,
310.878,200,223.37,
311.095,200,216.24,
311.371,200,275.88,
311.593,200,222.35,
311.822,200,228.75,
312.077,200,255.51,
312.308,200,231.12,
312.571,200,262.32,
312.786,200,215.53,
313.004,200,218.2,
313.236,200,231.68,
313.489,200,252.4,
313.705,200,216.74,
313.915,200,209.42,
314.125,200,210.06,
314.344,200,219.5,
314.64,200,295.41,
315.142,200,501.72,
315.681,200,539.95,
316.039,200,357.4,data-service respondió con error
316.26,200,221.27,
316.485,200,224.76,
316.703,200,218.33,
316.922,200,218.96,
317.187,200,264.33,
317.416,200,228.97,
317.641,200,224.76,
317.858,200,216.98,
318.083,200,225.42,
318.281,200,197.79,data-service respondió con error
318.498,200,217.12,
318.777,200,278.61,
319.05,200,273.44,
319.274,200,224.34,
319.511,200,236.9,
319.819,200,307.42,
320.043,200,224.77,
320.268,200,224.93,
320.501,200,232.84,
320.706,200,205.16,data-service respondió con error
320.978,200,272.01,
321.207,200,228.66,
321.4,200,192.95,data-service respondió con error
321.64,200,240.21,
321.867,200,226.25,
322.1,200,233.36,
322.312,200,212.2,data-service respondió con error
322.529,200,217.03,
322.783,200,254.19,
322.997,200,213.74,
323.244,200,246.61,data-service respondió con error
323.478,200,234.53,
323.711,200,232.75,
323.974,200,263.26,
324.202,200,227.46,
324.424,200,222.24,
324.651,200,226.37,
324.868,200,217.29,
325.093,200,225.47,
325.321,200,227.11,
325.539,200,218.96,
325.76,200,220.02,
325.999,200,239.61,
326.22,200,220.53,
326.444,200,223.84,
326.673,200,229.56,
326.893,200,220.25,
327.133,200,239.37,
327.361,200,228.56,
327.597,200,235.46,
327.832,200,235.02,
328.054,200,221.64,
328.285,200,231.02,
328.502,200,217.21,
328.732,200,230.29,
328.922,200,190.13,data-service respondió con error
329.138,200,215.84,
329.364,200,226.29,
329.765,200,400.74,
330.038,200,273.08,
